Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Date,Arrival_Date,Transportation_Cost
SL026092,Final-Mile,Courier,HUB-BOM,ST038,2022-09-05,2022-09-06,1367.92
SL026093,Final-Mile,Courier,HUB-BOM,ST024,2022-09-05,2022-09-06,1020.88
SL026094,Final-Mile,Courier,HUB-BOM,ST027,2022-09-05,2022-09-06,840.8
SL026095,Final-Mile,Courier,HUB-BOM,ST031,2022-09-05,2022-09-06,1557.52
SL026096,Final-Mile,Courier,HUB-BOM,ST041,2022-09-05,2022-09-06,1515.0
SL026097,Final-Mile,Courier,HUB-BOM,ST040,2022-09-05,2022-09-06,1439.0
SL026098,Final-Mile,Courier,HUB-BOM,ST029,2022-09-05,2022-09-06,1040.24
SL026099,Final-Mile,Courier,HUB-BOM,ST030,2022-09-05,2022-09-06,1236.08
SL026100,Final-Mile,Courier,HUB-BOM,ST028,2022-09-05,2022-09-06,1257.36
SL026101,Final-Mile,Courier,HUB-DEL,ST005,2022-09-05,2022-09-06,1313.36
SL026102,Final-Mile,Courier,HUB-DEL,ST002,2022-09-05,2022-09-06,1057.12
SL026103,Final-Mile,Courier,HUB-DEL,ST021,2022-09-05,2022-09-06,1900.88
SL026104,Final-Mile,Courier,HUB-DEL,ST014,2022-09-05,2022-09-06,1480.76
SL026105,Final-Mile,Courier,HUB-DEL,ST001,2022-09-05,2022-09-06,1840.2
SL026106,Final-Mile,Courier,HUB-DEL,ST001,2022-09-05,2022-09-06,1149.92
SL026107,Final-Mile,Courier,HUB-DEL,ST013,2022-09-05,2022-09-06,2039.28
SL026108,Final-Mile,Courier,HUB-DEL,ST012,2022-09-05,2022-09-06,1357.48
SL026109,Final-Mile,Courier,HUB-DEL,ST001,2022-09-05,2022-09-06,1635.72
SL026110,Final-Mile,Courier,HUB-DEL,ST009,2022-09-05,2022-09-06,1063.48
SL026111,Final-Mile,Courier,HUB-BLR,ST055,2022-09-05,2022-09-06,1441.48
SL026112,Final-Mile,Courier,HUB-BLR,ST045,2022-09-05,2022-09-06,1394.04
SL026113,Final-Mile,Courier,HUB-BLR,ST054,2022-09-05,2022-09-06,1885.4
SL026114,Final-Mile,Courier,HUB-BLR,ST059,2022-09-05,2022-09-06,1508.72
SL026115,Final-Mile,Courier,HUB-BLR,ST052,2022-09-05,2022-09-06,1994.84
SL026116,Final-Mile,Courier,HUB-BLR,ST055,2022-09-05,2022-09-06,1717.88
SL026117,Final-Mile,Courier,HUB-BLR,ST051,2022-09-05,2022-09-06,1831.76
SL026118,Final-Mile,Courier,HUB-BLR,ST051,2022-09-05,2022-09-06,1254.0
SL026119,Final-Mile,Courier,HUB-BLR,ST051,2022-09-05,2022-09-06,956.8
SL026120,Final-Mile,Courier,HUB-BLR,ST057,2022-09-05,2022-09-06,1982.2
SL026121,Final-Mile,Courier,HUB-BLR,ST059,2022-09-05,2022-09-06,1482.6
SL026122,Final-Mile,Courier,HUB-BLR,ST057,2022-09-05,2022-09-06,2295.24
SL026123,Final-Mile,Courier,HUB-BLR,ST059,2022-09-05,2022-09-06,1675.24
SL026124,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-09,38197.44
SL026125,Final-Mile,Courier,HUB-DEL,ST008,2022-09-06,2022-09-07,704.08
SL026126,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-08,25609.54
SL026127,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-06,2022-09-07,38362.75
SL026128,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-08,18513.22
SL026129,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-08,18751.1
SL026130,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-07,18574.27
SL026131,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-08,25603.2
SL026132,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-09,25662.91
SL026133,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-07,18416.64
SL026134,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18407.23
SL026135,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25575.55
SL026136,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-09,25622.21
SL026137,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-06,2022-09-09,38380.8
SL026138,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-06,2022-09-07,38312.06
SL026139,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25612.22
SL026140,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-09,25600.32
SL026141,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-09,25585.54
SL026142,Final-Mile,Courier,HUB-BLR,ST056,2022-09-06,2022-09-07,1358.4
SL026143,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-07,25586.5
SL026144,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-08,18622.66
SL026145,Final-Mile,Courier,HUB-DEL,ST016,2022-09-06,2022-09-07,1601.6
SL026146,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-06,2022-09-08,38268.29
SL026147,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-08,38165.76
SL026148,Final-Mile,Courier,HUB-DEL,ST009,2022-09-06,2022-09-07,658.84
SL026149,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-09,25574.4
SL026150,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-08,18408.38
SL026151,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-07,18783.94
SL026152,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-09,18588.48
SL026153,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-09,25603.78
SL026154,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-08,25586.11
SL026155,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-07,18521.28
SL026156,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-07,18459.46
SL026157,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-08,18686.4
SL026158,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-09,25601.47
SL026159,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-08,25629.12
SL026160,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25737.41
SL026161,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-07,25587.65
SL026162,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-08,25571.14
SL026163,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-09,25585.34
SL026164,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-09,25580.35
SL026165,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-06,2022-09-08,25587.07
SL026166,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-07,18425.28
SL026167,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-09,38179.78
SL026168,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25596.86
SL026169,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25690.56
SL026170,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38204.54
SL026171,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38214.24
SL026172,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18393.41
SL026173,Final-Mile,Courier,HUB-BOM,ST040,2022-09-06,2022-09-07,2132.48
SL026174,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-07,25616.45
SL026175,Final-Mile,Courier,HUB-DEL,ST014,2022-09-06,2022-09-07,1891.0
SL026176,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-09,18555.84
SL026177,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-09,18423.84
SL026178,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-07,18426.82
SL026179,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-09,38235.26
SL026180,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-08,25661.76
SL026181,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-06,2022-09-08,25677.12
SL026182,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-08,38185.34
SL026183,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18408.96
SL026184,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38206.85
SL026185,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-09,18436.03
SL026186,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-07,18578.88
SL026187,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-09,18726.91
SL026188,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18414.14
SL026189,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38179.2
SL026190,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18373.92
SL026191,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-06,2022-09-08,18417.6
SL026192,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38187.26
SL026193,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-08,38216.64
SL026194,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38228.16
SL026195,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-06,2022-09-07,38212.22
SL026196,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-06,2022-09-09,18730.94
SL026197,Final-Mile,Courier,HUB-BOM,ST042,2022-09-06,2022-09-07,1475.8
SL026198,Final-Mile,Courier,HUB-BOM,ST035,2022-09-06,2022-09-07,1998.0
SL026199,Final-Mile,Courier,HUB-BLR,ST051,2022-09-06,2022-09-07,1232.52
SL026200,Final-Mile,Courier,HUB-BOM,ST041,2022-09-06,2022-09-07,2613.8
SL026201,Final-Mile,Courier,HUB-BOM,ST038,2022-09-06,2022-09-07,1775.96
SL026202,Final-Mile,Courier,HUB-BOM,ST037,2022-09-06,2022-09-07,1778.28
SL026203,Final-Mile,Courier,HUB-BOM,ST024,2022-09-06,2022-09-07,1479.76
SL026204,Final-Mile,Courier,HUB-BOM,ST028,2022-09-06,2022-09-07,1181.16
SL026205,Final-Mile,Courier,HUB-BOM,ST033,2022-09-06,2022-09-07,1039.48
SL026206,Final-Mile,Courier,HUB-BOM,ST031,2022-09-06,2022-09-07,792.8
SL026207,Final-Mile,Courier,HUB-BOM,ST028,2022-09-06,2022-09-07,714.84
SL026208,Final-Mile,Courier,HUB-BOM,ST032,2022-09-06,2022-09-07,1455.68
SL026209,Final-Mile,Courier,HUB-BOM,ST037,2022-09-06,2022-09-07,1491.6
SL026210,Final-Mile,Courier,HUB-BOM,ST024,2022-09-06,2022-09-07,1646.96
SL026211,Final-Mile,Courier,HUB-BOM,ST037,2022-09-06,2022-09-07,1681.0
SL026212,Final-Mile,Courier,HUB-BOM,ST036,2022-09-06,2022-09-07,1993.92
SL026213,Final-Mile,Courier,HUB-DEL,ST017,2022-09-06,2022-09-07,1709.24
SL026214,Final-Mile,Courier,HUB-DEL,ST019,2022-09-06,2022-09-07,1631.4
SL026215,Final-Mile,Courier,HUB-DEL,ST017,2022-09-06,2022-09-07,1571.8
SL026216,Final-Mile,Courier,HUB-DEL,ST017,2022-09-06,2022-09-07,1426.52
SL026217,Final-Mile,Courier,HUB-DEL,ST019,2022-09-06,2022-09-07,2032.52
SL026218,Final-Mile,Courier,HUB-DEL,ST022,2022-09-06,2022-09-07,1641.08
SL026219,Final-Mile,Courier,HUB-DEL,ST022,2022-09-06,2022-09-07,1637.24
SL026220,Final-Mile,Courier,HUB-DEL,ST003,2022-09-06,2022-09-07,1009.12
SL026221,Final-Mile,Courier,HUB-DEL,ST005,2022-09-06,2022-09-07,1210.92
SL026222,Final-Mile,Courier,HUB-DEL,ST022,2022-09-06,2022-09-07,1333.56
SL026223,Final-Mile,Courier,HUB-DEL,ST009,2022-09-06,2022-09-07,1098.2
SL026224,Final-Mile,Courier,HUB-DEL,ST012,2022-09-06,2022-09-07,1713.2
SL026225,Final-Mile,Courier,HUB-DEL,ST012,2022-09-06,2022-09-07,1859.76
SL026226,Final-Mile,Courier,HUB-DEL,ST018,2022-09-06,2022-09-07,1732.04
SL026227,Final-Mile,Courier,HUB-DEL,ST015,2022-09-06,2022-09-07,1442.04
SL026228,Final-Mile,Courier,HUB-DEL,ST008,2022-09-06,2022-09-07,932.52
SL026229,Final-Mile,Courier,HUB-DEL,ST014,2022-09-06,2022-09-07,1413.04
SL026230,Final-Mile,Courier,HUB-DEL,ST003,2022-09-06,2022-09-07,1408.56
SL026231,Final-Mile,Courier,HUB-DEL,ST009,2022-09-06,2022-09-07,1510.32
SL026232,Final-Mile,Courier,HUB-DEL,ST021,2022-09-06,2022-09-07,1396.8
SL026233,Final-Mile,Courier,HUB-DEL,ST021,2022-09-06,2022-09-07,2132.04
SL026234,Final-Mile,Courier,HUB-DEL,ST018,2022-09-06,2022-09-07,2075.6
SL026235,Final-Mile,Courier,HUB-BLR,ST047,2022-09-06,2022-09-07,838.96
SL026236,Final-Mile,Courier,HUB-BLR,ST050,2022-09-06,2022-09-07,1160.88
SL026237,Final-Mile,Courier,HUB-BLR,ST054,2022-09-06,2022-09-07,2098.08
SL026238,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-08,25584.96
SL026239,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-08,18403.01
SL026240,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-10,18465.98
SL026241,Final-Mile,Courier,HUB-BLR,ST059,2022-09-07,2022-09-08,1570.68
SL026242,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-09,18531.07
SL026243,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-09,25580.16
SL026244,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-09,25603.01
SL026245,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-09,38220.67
SL026246,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18489.6
SL026247,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18437.57
SL026248,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-09,18376.13
SL026249,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-10,38184.19
SL026250,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18411.84
SL026251,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-09,38176.9
SL026252,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18398.02
SL026253,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-10,38197.44
SL026254,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18415.3
SL026255,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-09,18440.06
SL026256,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-10,38453.76
SL026257,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-09,38222.21
SL026258,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18381.12
SL026259,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-10,38183.04
SL026260,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-08,38453.57
SL026261,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-08,38421.12
SL026262,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-10,38250.62
SL026263,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-08,18575.04
SL026264,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-10,25603.2
SL026265,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-10,25569.79
SL026266,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-09,18431.42
SL026267,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-10,18593.28
SL026268,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-10,18673.34
SL026269,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18379.58
SL026270,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18409.54
SL026271,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-08,38179.58
SL026272,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-08,38263.49
SL026273,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-10,38356.99
SL026274,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18415.87
SL026275,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18393.98
SL026276,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-08,38205.5
SL026277,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-07,2022-09-08,38196.86
SL026278,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18387.84
SL026279,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-09,18556.99
SL026280,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-07,2022-09-08,25612.42
SL026281,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-07,2022-09-09,38462.02
SL026282,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-07,2022-09-09,25617.02
SL026283,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-07,2022-09-08,25585.73
SL026284,Final-Mile,Courier,HUB-BLR,ST055,2022-09-07,2022-09-08,1801.8
SL026285,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-10,18595.01
SL026286,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-09,25590.34
SL026287,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-10,18532.03
SL026288,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-09,18538.56
SL026289,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-07,2022-09-09,25577.86
SL026290,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-07,2022-09-09,18509.76
SL026291,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-08,18388.42
SL026292,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-07,2022-09-10,18434.3
SL026293,Final-Mile,Courier,HUB-BOM,ST023,2022-09-07,2022-09-08,1016.84
SL026294,Final-Mile,Courier,HUB-BOM,ST030,2022-09-07,2022-09-08,1210.08
SL026295,Final-Mile,Courier,HUB-BOM,ST029,2022-09-07,2022-09-08,772.16
SL026296,Final-Mile,Courier,HUB-BOM,ST030,2022-09-07,2022-09-08,1472.56
SL026297,Final-Mile,Courier,HUB-BOM,ST037,2022-09-07,2022-09-08,2600.04
SL026298,Final-Mile,Courier,HUB-BOM,ST025,2022-09-07,2022-09-08,1487.96
SL026299,Final-Mile,Courier,HUB-BOM,ST042,2022-09-07,2022-09-08,1241.32
SL026300,Final-Mile,Courier,HUB-BOM,ST041,2022-09-07,2022-09-08,2262.16
SL026301,Final-Mile,Courier,HUB-BOM,ST041,2022-09-07,2022-09-08,1516.08
SL026302,Final-Mile,Courier,HUB-BOM,ST038,2022-09-07,2022-09-08,1883.4
SL026303,Final-Mile,Courier,HUB-BOM,ST041,2022-09-07,2022-09-08,1731.56
SL026304,Final-Mile,Courier,HUB-BOM,ST043,2022-09-07,2022-09-08,1794.48
SL026305,Final-Mile,Courier,HUB-BOM,ST031,2022-09-07,2022-09-08,2174.8
SL026306,Final-Mile,Courier,HUB-BOM,ST023,2022-09-07,2022-09-08,1113.92
SL026307,Final-Mile,Courier,HUB-BOM,ST033,2022-09-07,2022-09-08,1019.2
SL026308,Final-Mile,Courier,HUB-DEL,ST010,2022-09-07,2022-09-08,1462.96
SL026309,Final-Mile,Courier,HUB-DEL,ST006,2022-09-07,2022-09-08,1245.0
SL026310,Final-Mile,Courier,HUB-DEL,ST018,2022-09-07,2022-09-08,1310.64
SL026311,Final-Mile,Courier,HUB-DEL,ST010,2022-09-07,2022-09-08,1215.4
SL026312,Final-Mile,Courier,HUB-DEL,ST005,2022-09-07,2022-09-08,2731.92
SL026313,Final-Mile,Courier,HUB-DEL,ST011,2022-09-07,2022-09-08,1205.88
SL026314,Final-Mile,Courier,HUB-DEL,ST021,2022-09-07,2022-09-08,1899.0
SL026315,Final-Mile,Courier,HUB-DEL,ST014,2022-09-07,2022-09-08,1964.64
SL026316,Final-Mile,Courier,HUB-DEL,ST006,2022-09-07,2022-09-08,884.52
SL026317,Final-Mile,Courier,HUB-DEL,ST007,2022-09-07,2022-09-08,1791.72
SL026318,Final-Mile,Courier,HUB-DEL,ST005,2022-09-07,2022-09-08,878.72
SL026319,Final-Mile,Courier,HUB-DEL,ST007,2022-09-07,2022-09-08,1138.72
SL026320,Final-Mile,Courier,HUB-DEL,ST017,2022-09-07,2022-09-08,1505.48
SL026321,Final-Mile,Courier,HUB-DEL,ST004,2022-09-07,2022-09-08,1793.28
SL026322,Final-Mile,Courier,HUB-DEL,ST006,2022-09-07,2022-09-08,1528.56
SL026323,Final-Mile,Courier,HUB-BLR,ST057,2022-09-07,2022-09-08,1778.92
SL026324,Final-Mile,Courier,HUB-BLR,ST051,2022-09-07,2022-09-08,953.4
SL026325,Final-Mile,Courier,HUB-BLR,ST057,2022-09-07,2022-09-08,1319.72
SL026326,Final-Mile,Courier,HUB-BLR,ST047,2022-09-07,2022-09-08,1401.48
SL026327,Final-Mile,Courier,HUB-BLR,ST050,2022-09-07,2022-09-08,1609.16
SL026328,Final-Mile,Courier,HUB-BLR,ST046,2022-09-07,2022-09-08,1315.96
SL026329,Final-Mile,Courier,HUB-BLR,ST049,2022-09-07,2022-09-08,1046.92
SL026330,Final-Mile,Courier,HUB-BLR,ST053,2022-09-07,2022-09-08,1788.64
SL026331,Final-Mile,Courier,HUB-BLR,ST046,2022-09-07,2022-09-08,1125.8
SL026332,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-10,18475.2
SL026333,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-08,2022-09-09,38195.71
SL026334,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-11,18370.75
SL026335,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-10,18434.3
SL026336,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-08,2022-09-10,38491.97
SL026337,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-11,25606.08
SL026338,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-10,25586.5
SL026339,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-08,2022-09-09,25641.79
SL026340,Final-Mile,Courier,HUB-DEL,ST020,2022-09-08,2022-09-09,1899.92
SL026341,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-08,2022-09-11,38183.04
SL026342,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-08,2022-09-11,38195.71
SL026343,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-08,2022-09-09,38199.17
SL026344,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-08,2022-09-10,25573.06
SL026345,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-08,2022-09-11,38461.44
SL026346,Inter-Hub,Truck,HUB-DEL,HUB-BLR,2022-09-08,2022-09-09,38187.65
SL026347,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-09,18404.54
SL026348,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-10,18431.04
SL026349,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-10,18416.06
SL026350,Final-Mile,Courier,HUB-BLR,ST046,2022-09-08,2022-09-09,936.0
SL026351,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-08,2022-09-09,25631.42
SL026352,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-09,25587.65
SL026353,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-11,25564.8
SL026354,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-10,25567.1
SL026355,Final-Mile,Courier,HUB-BLR,ST049,2022-09-08,2022-09-09,869.6
SL026356,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-08,2022-09-10,18669.12
SL026357,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-11,25571.52
SL026358,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-10,25569.79
SL026359,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-08,2022-09-10,18566.21
SL026360,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-11,25574.02
SL026361,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-09,18411.84
SL026362,Inter-Hub,Truck,HUB-BOM,HUB-BLR,2022-09-08,2022-09-11,18449.86
SL026363,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-08,2022-09-09,18614.02
SL026364,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-08,2022-09-09,18962.11
SL026365,Inter-Hub,Truck,HUB-BLR,HUB-BOM,2022-09-08,2022-09-10,18674.5
SL026366,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-09,25584.58
SL026367,Inter-Hub,Truck,HUB-BLR,HUB-DEL,2022-09-08,2022-09-10,38396.54
SL026368,Inter-Hub,Truck,HUB-BOM,HUB-DEL,2022-09-08,2022-09-10,25592.26
SL026369,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-11,25635.84
SL026370,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-09,25581.31
SL026371,Inter-Hub,Truck,HUB-DEL,HUB-BOM,2022-09-08,2022-09-10,25608.38
