Inbound_Shipment_ID,Supplier_ID,Destination_Hub_ID,SKU,Quantity_Received,Expected_Arrival_Date,Actual_Arrival_Date
INB00079,SUP007,HUB-BLR,SKU0362,95,2022-10-08,2022-10-12
INB00079,SUP007,HUB-BLR,SKU0367,163,2022-10-10,2022-10-12
INB00079,SUP007,HUB-BLR,SKU0369,121,2022-10-10,2022-10-12
INB00079,SUP007,HUB-BLR,SKU0433,109,2022-10-10,2022-10-12
INB00077,SUP006,HUB-BOM,SKU0193,47,2022-10-11,2022-10-13
INB00077,SUP006,HUB-BOM,SKU0375,44,2022-10-08,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0104,94,2022-10-13,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0163,65,2022-10-11,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0187,60,2022-10-10,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0207,60,2022-10-08,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0225,66,2022-10-12,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0235,57,2022-10-13,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0268,67,2022-10-13,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0306,57,2022-10-13,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0314,73,2022-10-09,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0364,129,2022-10-09,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0379,94,2022-10-13,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0403,64,2022-10-09,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0013,99,2022-10-11,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0044,125,2022-10-12,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0131,93,2022-10-13,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0229,94,2022-10-10,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0258,96,2022-10-12,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0299,102,2022-10-12,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0326,112,2022-10-10,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0383,141,2022-10-11,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0458,132,2022-10-08,2022-10-13
INB00079,SUP007,HUB-BLR,SKU0488,130,2022-10-12,2022-10-13
INB00078,SUP012,HUB-DEL,SKU0047,57,2022-10-09,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0188,61,2022-10-13,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0238,80,2022-10-09,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0289,76,2022-10-12,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0298,61,2022-10-09,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0384,99,2022-10-11,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0442,60,2022-10-12,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0109,116,2022-10-09,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0290,132,2022-10-11,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0291,117,2022-10-10,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0320,183,2022-10-14,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0423,169,2022-10-14,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0445,115,2022-10-09,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0450,99,2022-10-09,2022-10-14
INB00079,SUP007,HUB-BLR,SKU0492,96,2022-10-09,2022-10-14
INB00078,SUP012,HUB-DEL,SKU0125,71,2022-10-11,2022-10-15
INB00078,SUP012,HUB-DEL,SKU0334,68,2022-10-15,2022-10-15
INB00079,SUP007,HUB-BLR,SKU0021,142,2022-10-14,2022-10-15
INB00078,SUP012,HUB-DEL,SKU0086,62,2022-10-14,2022-10-16
INB00079,SUP007,HUB-BLR,SKU0460,111,2022-10-16,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0155,39,2022-10-11,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0170,39,2022-10-11,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0319,37,2022-10-12,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0428,43,2022-10-15,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0432,47,2022-10-12,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0470,38,2022-10-15,2022-10-16
INB00080,SUP006,HUB-BOM,SKU0446,38,2022-10-16,2022-10-17
INB00078,SUP012,HUB-DEL,SKU0487,66,2022-10-13,2022-10-18
INB00079,SUP007,HUB-BLR,SKU0110,99,2022-10-18,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0216,37,2022-10-18,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0257,37,2022-10-14,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0259,42,2022-10-18,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0292,47,2022-10-17,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0350,42,2022-10-13,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0425,43,2022-10-17,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0469,41,2022-10-16,2022-10-18
INB00080,SUP006,HUB-BOM,SKU0025,44,2022-10-15,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0139,50,2022-10-18,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0161,52,2022-10-17,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0228,39,2022-10-16,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0330,40,2022-10-15,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0483,43,2022-10-16,2022-10-19
INB00080,SUP006,HUB-BOM,SKU0097,38,2022-10-18,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0127,37,2022-10-16,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0260,43,2022-10-17,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0266,42,2022-10-18,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0349,37,2022-10-18,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0389,41,2022-10-17,2022-10-20
INB00080,SUP006,HUB-BOM,SKU0171,42,2022-10-20,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0200,38,2022-10-20,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0273,37,2022-10-16,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0474,38,2022-10-19,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0485,50,2022-10-21,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0496,50,2022-10-16,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0008,66,2022-10-18,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0034,64,2022-10-19,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0080,68,2022-10-16,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0215,58,2022-10-21,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0316,72,2022-10-18,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0342,94,2022-10-19,2022-10-21
INB00081,SUP011,HUB-DEL,SKU0416,70,2022-10-17,2022-10-21
INB00082,SUP016,HUB-BLR,SKU0063,96,2022-10-18,2022-10-21
INB00082,SUP016,HUB-BLR,SKU0082,99,2022-10-16,2022-10-21
INB00082,SUP016,HUB-BLR,SKU0333,121,2022-10-19,2022-10-21
INB00082,SUP016,HUB-BLR,SKU0397,146,2022-10-18,2022-10-21
INB00080,SUP006,HUB-BOM,SKU0199,38,2022-10-17,2022-10-22
INB00080,SUP006,HUB-BOM,SKU0275,48,2022-10-18,2022-10-22
INB00080,SUP006,HUB-BOM,SKU0365,40,2022-10-21,2022-10-22
INB00080,SUP006,HUB-BOM,SKU0461,49,2022-10-17,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0043,71,2022-10-22,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0133,69,2022-10-18,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0212,59,2022-10-19,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0231,80,2022-10-19,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0243,99,2022-10-20,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0296,120,2022-10-19,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0390,94,2022-10-22,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0468,104,2022-10-22,2022-10-22
INB00081,SUP011,HUB-DEL,SKU0498,97,2022-10-20,2022-10-22
INB00082,SUP016,HUB-BLR,SKU0224,150,2022-10-20,2022-10-22
INB00082,SUP016,HUB-BLR,SKU0288,117,2022-10-20,2022-10-22
INB00082,SUP016,HUB-BLR,SKU0304,99,2022-10-21,2022-10-22
INB00082,SUP016,HUB-BLR,SKU0332,101,2022-10-18,2022-10-22
INB00082,SUP016,HUB-BLR,SKU0371,119,2022-10-21,2022-10-22
INB00080,SUP006,HUB-BOM,SKU0088,51,2022-10-18,2022-10-23
INB00080,SUP006,HUB-BOM,SKU0147,40,2022-10-19,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0011,57,2022-10-22,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0015,111,2022-10-23,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0030,83,2022-10-21,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0037,122,2022-10-19,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0111,93,2022-10-21,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0138,87,2022-10-18,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0142,92,2022-10-23,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0144,94,2022-10-20,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0187,62,2022-10-18,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0245,67,2022-10-19,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0249,138,2022-10-22,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0282,59,2022-10-19,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0286,57,2022-10-18,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0439,91,2022-10-18,2022-10-23
INB00082,SUP016,HUB-BLR,SKU0051,99,2022-10-21,2022-10-23
INB00082,SUP016,HUB-BLR,SKU0071,101,2022-10-23,2022-10-23
INB00082,SUP016,HUB-BLR,SKU0205,156,2022-10-22,2022-10-23
INB00082,SUP016,HUB-BLR,SKU0475,98,2022-10-19,2022-10-23
INB00081,SUP011,HUB-DEL,SKU0086,71,2022-10-23,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0117,82,2022-10-24,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0141,133,2022-10-19,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0184,65,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0264,97,2022-10-22,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0312,61,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0314,68,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0339,78,2022-10-19,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0356,74,2022-10-20,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0393,81,2022-10-22,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0412,69,2022-10-19,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0427,113,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0453,98,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0467,70,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0497,87,2022-10-22,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0012,125,2022-10-21,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0035,145,2022-10-22,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0050,168,2022-10-22,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0074,163,2022-10-20,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0148,117,2022-10-20,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0248,112,2022-10-20,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0285,109,2022-10-20,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0359,108,2022-10-20,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0405,111,2022-10-22,2022-10-24
INB00082,SUP016,HUB-BLR,SKU0429,100,2022-10-21,2022-10-24
INB00081,SUP011,HUB-DEL,SKU0007,97,2022-10-21,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0031,96,2022-10-22,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0036,66,2022-10-22,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0053,80,2022-10-21,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0068,68,2022-10-21,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0190,65,2022-10-25,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0204,97,2022-10-20,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0235,60,2022-10-25,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0265,104,2022-10-20,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0277,65,2022-10-23,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0308,133,2022-10-20,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0346,82,2022-10-20,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0398,82,2022-10-22,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0462,79,2022-10-20,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0033,107,2022-10-24,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0065,104,2022-10-20,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0122,95,2022-10-20,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0153,106,2022-10-22,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0183,170,2022-10-22,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0232,114,2022-10-22,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0239,102,2022-10-25,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0345,110,2022-10-21,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0388,135,2022-10-24,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0401,145,2022-10-21,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0430,168,2022-10-24,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0444,104,2022-10-20,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0454,100,2022-10-23,2022-10-25
INB00082,SUP016,HUB-BLR,SKU0493,97,2022-10-21,2022-10-25
INB00081,SUP011,HUB-DEL,SKU0006,108,2022-10-26,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0039,81,2022-10-21,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0055,131,2022-10-21,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0134,69,2022-10-25,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0341,63,2022-10-22,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0384,110,2022-10-24,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0399,104,2022-10-21,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0459,138,2022-10-26,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0478,83,2022-10-26,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0018,103,2022-10-23,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0081,135,2022-10-22,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0132,94,2022-10-22,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0167,95,2022-10-26,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0169,153,2022-10-24,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0237,96,2022-10-21,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0335,98,2022-10-24,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0361,101,2022-10-22,2022-10-26
INB00082,SUP016,HUB-BLR,SKU0479,98,2022-10-21,2022-10-26
INB00083,SUP001,HUB-BOM,SKU0070,41,2022-10-25,2022-10-26
INB00083,SUP001,HUB-BOM,SKU0124,54,2022-10-23,2022-10-26
INB00083,SUP001,HUB-BOM,SKU0178,43,2022-10-25,2022-10-26
INB00083,SUP001,HUB-BOM,SKU0287,37,2022-10-22,2022-10-26
INB00081,SUP011,HUB-DEL,SKU0103,92,2022-10-22,2022-10-27
INB00081,SUP011,HUB-DEL,SKU0221,106,2022-10-26,2022-10-27
INB00081,SUP011,HUB-DEL,SKU0447,100,2022-10-22,2022-10-27
INB00081,SUP011,HUB-DEL,SKU0449,95,2022-10-25,2022-10-27
INB00082,SUP016,HUB-BLR,SKU0079,97,2022-10-25,2022-10-27
INB00082,SUP016,HUB-BLR,SKU0309,94,2022-10-22,2022-10-27
INB00082,SUP016,HUB-BLR,SKU0486,118,2022-10-24,2022-10-27
INB00082,SUP016,HUB-BLR,SKU0494,99,2022-10-23,2022-10-27
INB00083,SUP001,HUB-BOM,SKU0220,37,2022-10-22,2022-10-27
INB00083,SUP001,HUB-BOM,SKU0421,50,2022-10-22,2022-10-27
INB00083,SUP001,HUB-BOM,SKU0477,44,2022-10-26,2022-10-27
INB00081,SUP011,HUB-DEL,SKU0233,65,2022-10-27,2022-10-28
INB00081,SUP011,HUB-DEL,SKU0382,118,2022-10-27,2022-10-28
INB00081,SUP011,HUB-DEL,SKU0386,100,2022-10-28,2022-10-28
INB00082,SUP016,HUB-BLR,SKU0222,147,2022-10-24,2022-10-28
INB00082,SUP016,HUB-BLR,SKU0322,93,2022-10-26,2022-10-28
INB00082,SUP016,HUB-BLR,SKU0377,125,2022-10-24,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0066,39,2022-10-23,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0255,40,2022-10-23,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0340,38,2022-10-28,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0374,37,2022-10-23,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0378,40,2022-10-27,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0406,46,2022-10-26,2022-10-28
INB00083,SUP001,HUB-BOM,SKU0096,41,2022-10-24,2022-10-29
INB00083,SUP001,HUB-BOM,SKU0164,46,2022-10-25,2022-10-29
INB00083,SUP001,HUB-BOM,SKU0311,45,2022-10-25,2022-10-29
INB00083,SUP001,HUB-BOM,SKU0380,37,2022-10-24,2022-10-29
INB00083,SUP001,HUB-BOM,SKU0040,47,2022-10-26,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0064,52,2022-10-29,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0084,40,2022-10-27,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0168,42,2022-10-26,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0272,38,2022-10-30,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0338,49,2022-10-25,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0353,43,2022-10-26,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0400,45,2022-10-27,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0476,49,2022-10-28,2022-10-30
INB00083,SUP001,HUB-BOM,SKU0001,49,2022-10-26,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0024,42,2022-10-30,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0119,40,2022-10-27,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0174,40,2022-10-30,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0219,37,2022-10-27,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0347,37,2022-10-27,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0408,39,2022-10-26,2022-10-31
INB00084,SUP017,HUB-DEL,SKU0190,64,2022-10-26,2022-10-31
INB00084,SUP017,HUB-DEL,SKU0487,60,2022-10-30,2022-10-31
INB00085,SUP005,HUB-BLR,SKU0242,122,2022-10-30,2022-10-31
INB00083,SUP001,HUB-BOM,SKU0154,39,2022-10-31,2022-11-01
INB00084,SUP017,HUB-DEL,SKU0027,77,2022-11-01,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0130,100,2022-11-01,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0185,108,2022-10-29,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0320,105,2022-10-27,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0354,128,2022-10-29,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0360,157,2022-11-01,2022-11-01
INB00085,SUP005,HUB-BLR,SKU0484,112,2022-11-01,2022-11-01
INB00083,SUP001,HUB-BOM,SKU0355,43,2022-10-29,2022-11-02
INB00083,SUP001,HUB-BOM,SKU0456,37,2022-10-28,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0003,75,2022-10-31,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0060,67,2022-10-30,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0115,78,2022-11-02,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0125,72,2022-10-28,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0188,60,2022-10-28,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0301,69,2022-10-29,2022-11-02
INB00084,SUP017,HUB-DEL,SKU0417,65,2022-10-31,2022-11-02
INB00085,SUP005,HUB-BLR,SKU0004,105,2022-10-29,2022-11-02
INB00085,SUP005,HUB-BLR,SKU0179,152,2022-11-02,2022-11-02
INB00085,SUP005,HUB-BLR,SKU0247,113,2022-10-28,2022-11-02
INB00085,SUP005,HUB-BLR,SKU0269,124,2022-11-01,2022-11-02
INB00085,SUP005,HUB-BLR,SKU0303,116,2022-10-28,2022-11-02
INB00083,SUP001,HUB-BOM,SKU0252,47,2022-11-01,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0015,61,2022-11-02,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0042,76,2022-10-29,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0052,133,2022-10-31,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0100,57,2022-11-01,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0138,58,2022-11-01,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0149,84,2022-10-30,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0173,103,2022-11-03,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0379,64,2022-10-30,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0464,88,2022-10-31,2022-11-03
INB00085,SUP005,HUB-BLR,SKU0013,95,2022-11-03,2022-11-03
INB00085,SUP005,HUB-BLR,SKU0093,134,2022-10-29,2022-11-03
INB00085,SUP005,HUB-BLR,SKU0165,97,2022-10-31,2022-11-03
INB00085,SUP005,HUB-BLR,SKU0211,110,2022-10-30,2022-11-03
INB00085,SUP005,HUB-BLR,SKU0466,130,2022-10-30,2022-11-03
INB00084,SUP017,HUB-DEL,SKU0059,124,2022-10-31,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0092,91,2022-11-03,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0102,82,2022-10-31,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0113,80,2022-11-02,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0163,59,2022-11-01,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0249,138,2022-10-30,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0261,62,2022-10-30,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0317,96,2022-11-02,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0325,76,2022-11-01,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0398,71,2022-11-02,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0499,75,2022-10-30,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0023,101,2022-11-01,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0041,140,2022-11-03,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0140,131,2022-10-30,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0244,102,2022-11-01,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0324,106,2022-11-02,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0336,106,2022-11-04,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0368,96,2022-11-03,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0404,112,2022-11-04,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0440,97,2022-11-02,2022-11-04
INB00085,SUP005,HUB-BLR,SKU0480,121,2022-11-02,2022-11-04
INB00084,SUP017,HUB-DEL,SKU0086,71,2022-11-05,2022-11-05
INB00084,SUP017,HUB-DEL,SKU0226,71,2022-11-05,2022-11-05
INB00084,SUP017,HUB-DEL,SKU0238,75,2022-11-04,2022-11-05
INB00084,SUP017,HUB-DEL,SKU0297,61,2022-11-02,2022-11-05
INB00084,SUP017,HUB-DEL,SKU0491,73,2022-11-02,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0005,106,2022-11-05,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0099,108,2022-10-31,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0105,116,2022-11-03,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0121,97,2022-11-02,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0156,127,2022-11-02,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0158,102,2022-11-03,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0162,102,2022-11-01,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0270,132,2022-11-04,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0323,126,2022-10-31,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0329,117,2022-10-31,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0377,99,2022-11-04,2022-11-05
INB00085,SUP005,HUB-BLR,SKU0407,123,2022-11-05,2022-11-05
INB00084,SUP017,HUB-DEL,SKU0029,70,2022-11-01,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0202,65,2022-11-01,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0207,94,2022-11-01,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0293,62,2022-11-05,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0321,99,2022-11-04,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0426,64,2022-11-03,2022-11-06
INB00085,SUP005,HUB-BLR,SKU0016,119,2022-11-06,2022-11-06
INB00085,SUP005,HUB-BLR,SKU0101,114,2022-11-02,2022-11-06
INB00085,SUP005,HUB-BLR,SKU0197,95,2022-11-01,2022-11-06
INB00085,SUP005,HUB-BLR,SKU0366,128,2022-11-06,2022-11-06
INB00085,SUP005,HUB-BLR,SKU0419,139,2022-11-01,2022-11-06
INB00086,SUP001,HUB-BOM,SKU0136,45,2022-11-02,2022-11-06
INB00086,SUP001,HUB-BOM,SKU0146,43,2022-11-03,2022-11-06
INB00086,SUP001,HUB-BOM,SKU0411,49,2022-11-05,2022-11-06
INB00086,SUP001,HUB-BOM,SKU0443,48,2022-11-06,2022-11-06
INB00084,SUP017,HUB-DEL,SKU0281,57,2022-11-04,2022-11-07
INB00085,SUP005,HUB-BLR,SKU0295,102,2022-11-05,2022-11-07
INB00085,SUP005,HUB-BLR,SKU0357,117,2022-11-03,2022-11-07
INB00085,SUP005,HUB-BLR,SKU0394,112,2022-11-07,2022-11-07
INB00086,SUP001,HUB-BOM,SKU0180,42,2022-11-04,2022-11-07
INB00086,SUP001,HUB-BOM,SKU0331,38,2022-11-06,2022-11-07
