Order_Line_ID,Order_ID,Store_ID,SKU,Source_Hub_ID,Order_Date,Required_Delivery_Date,Quantity_Ordered,Is_Express,Quantity_Shipped
OL06164,ORD02005,ST016,SKU0103,HUB-BLR,2022-02-24,2022-03-03,3,False,3
OL06165,ORD02005,ST016,SKU0105,HUB-DEL,2022-02-24,2022-03-03,4,False,4
OL06166,ORD02006,ST029,SKU0185,HUB-BOM,2022-02-24,2022-03-05,4,False,4
OL06167,ORD02007,ST039,SKU0394,HUB-BOM,2022-02-24,2022-02-27,2,True,2
OL06168,ORD02007,ST039,SKU0390,HUB-BOM,2022-02-24,2022-02-27,4,True,4
OL06169,ORD02007,ST039,SKU0463,HUB-BOM,2022-02-24,2022-02-27,3,True,3
OL06170,ORD02007,ST039,SKU0471,HUB-BOM,2022-02-24,2022-02-27,2,True,2
OL06171,ORD02008,ST031,SKU0453,HUB-DEL,2022-02-24,2022-03-01,8,False,8
OL06172,ORD02008,ST031,SKU0278,HUB-DEL,2022-02-24,2022-03-01,5,False,5
OL06173,ORD02008,ST031,SKU0232,HUB-DEL,2022-02-24,2022-03-01,9,False,9
OL06174,ORD02009,ST041,SKU0238,HUB-BLR,2022-02-24,2022-02-28,7,False,7
OL06175,ORD02009,ST041,SKU0240,HUB-BOM,2022-02-24,2022-02-28,3,False,3
OL06176,ORD02009,ST041,SKU0166,HUB-BLR,2022-02-24,2022-02-28,3,False,3
OL06177,ORD02009,ST041,SKU0455,HUB-BOM,2022-02-24,2022-02-28,4,False,4
OL06178,ORD02010,ST015,SKU0197,HUB-BLR,2022-02-24,2022-02-28,6,False,6
OL06179,ORD02010,ST015,SKU0311,HUB-DEL,2022-02-24,2022-02-28,2,False,2
OL06180,ORD02010,ST015,SKU0425,HUB-BOM,2022-02-24,2022-02-28,2,False,2
OL06181,ORD02011,ST033,SKU0199,HUB-BLR,2022-02-24,2022-02-27,9,True,9
OL06182,ORD02012,ST038,SKU0411,HUB-DEL,2022-02-24,2022-02-28,3,False,3
OL06183,ORD02012,ST038,SKU0249,HUB-BOM,2022-02-24,2022-02-28,2,False,2
OL06184,ORD02012,ST038,SKU0396,HUB-BOM,2022-02-24,2022-02-28,1,False,1
OL06185,ORD02012,ST038,SKU0428,HUB-BOM,2022-02-24,2022-02-28,2,False,2
OL06186,ORD02012,ST038,SKU0427,HUB-BLR,2022-02-24,2022-02-28,5,False,5
OL06187,ORD02013,ST006,SKU0198,HUB-DEL,2022-02-24,2022-02-27,7,True,7
OL06188,ORD02013,ST006,SKU0445,HUB-BOM,2022-02-24,2022-02-27,5,True,5
OL06189,ORD02013,ST006,SKU0375,HUB-DEL,2022-02-24,2022-02-27,3,True,3
OL06190,ORD02013,ST006,SKU0035,HUB-BLR,2022-02-24,2022-02-27,10,True,10
OL06191,ORD02014,ST045,SKU0152,HUB-BLR,2022-02-24,2022-03-01,12,False,12
OL06192,ORD02014,ST045,SKU0491,HUB-DEL,2022-02-24,2022-03-01,6,False,6
OL06193,ORD02014,ST045,SKU0249,HUB-BOM,2022-02-24,2022-03-01,9,False,9
OL06194,ORD02015,ST025,SKU0333,HUB-DEL,2022-02-24,2022-03-04,3,False,3
OL06195,ORD02015,ST025,SKU0324,HUB-BOM,2022-02-24,2022-03-04,6,False,6
OL06196,ORD02015,ST025,SKU0285,HUB-BLR,2022-02-24,2022-03-04,4,False,4
OL06197,ORD02015,ST025,SKU0163,HUB-BLR,2022-02-24,2022-03-04,10,False,10
OL06198,ORD02016,ST010,SKU0152,HUB-BLR,2022-02-24,2022-03-06,6,False,6
OL06199,ORD02016,ST010,SKU0411,HUB-DEL,2022-02-24,2022-03-06,4,False,4
OL06200,ORD02017,ST056,SKU0181,HUB-DEL,2022-02-24,2022-03-05,2,False,2
OL06201,ORD02017,ST056,SKU0033,HUB-DEL,2022-02-24,2022-03-05,3,False,3
OL06202,ORD02018,ST015,SKU0366,HUB-BOM,2022-02-24,2022-02-28,1,False,1
OL06203,ORD02019,ST003,SKU0450,HUB-BOM,2022-02-24,2022-03-05,2,False,2
OL06204,ORD02019,ST003,SKU0226,HUB-BLR,2022-02-24,2022-03-05,5,False,5
OL06205,ORD02020,ST011,SKU0347,HUB-BOM,2022-02-24,2022-02-27,3,True,3
OL06206,ORD02020,ST011,SKU0455,HUB-BOM,2022-02-24,2022-02-27,2,True,2
OL06207,ORD02020,ST011,SKU0039,HUB-DEL,2022-02-24,2022-02-27,5,True,5
OL06208,ORD02020,ST011,SKU0279,HUB-BLR,2022-02-24,2022-02-27,12,True,12
OL06209,ORD02020,ST011,SKU0379,HUB-BLR,2022-02-24,2022-02-27,7,True,7
OL06210,ORD02021,ST030,SKU0350,HUB-DEL,2022-02-24,2022-03-06,6,False,6
OL06211,ORD02021,ST030,SKU0438,HUB-BLR,2022-02-24,2022-03-06,12,False,12
OL06212,ORD02021,ST030,SKU0051,HUB-DEL,2022-02-24,2022-03-06,3,False,3
OL06213,ORD02022,ST023,SKU0443,HUB-DEL,2022-02-24,2022-03-06,5,False,5
OL06214,ORD02022,ST023,SKU0089,HUB-DEL,2022-02-24,2022-03-06,8,False,8
OL06215,ORD02022,ST023,SKU0190,HUB-DEL,2022-02-24,2022-03-06,3,False,3
OL06216,ORD02022,ST023,SKU0440,HUB-BOM,2022-02-24,2022-03-06,7,False,7
OL06217,ORD02022,ST023,SKU0322,HUB-DEL,2022-02-24,2022-03-06,10,False,10
OL06218,ORD02023,ST008,SKU0093,HUB-BLR,2022-02-24,2022-03-05,9,False,9
OL06219,ORD02023,ST008,SKU0239,HUB-DEL,2022-02-24,2022-03-05,6,False,6
OL06220,ORD02023,ST008,SKU0015,HUB-BLR,2022-02-24,2022-03-05,11,False,11
OL06221,ORD02023,ST008,SKU0455,HUB-BOM,2022-02-24,2022-03-05,6,False,6
OL06222,ORD02023,ST008,SKU0220,HUB-DEL,2022-02-24,2022-03-05,8,False,8
OL06223,ORD02024,ST043,SKU0488,HUB-BLR,2022-02-24,2022-03-01,3,False,3
OL06224,ORD02024,ST043,SKU0195,HUB-BLR,2022-02-24,2022-03-01,4,False,4
OL06225,ORD02024,ST043,SKU0028,HUB-DEL,2022-02-24,2022-03-01,3,False,3
OL06226,ORD02024,ST043,SKU0158,HUB-BOM,2022-02-24,2022-03-01,4,False,4
OL06227,ORD02024,ST043,SKU0244,HUB-BOM,2022-02-24,2022-03-01,2,False,2
OL06228,ORD02025,ST045,SKU0146,HUB-BOM,2022-02-24,2022-03-06,6,False,6
OL06229,ORD02026,ST007,SKU0445,HUB-BOM,2022-02-24,2022-03-03,5,False,5
OL06230,ORD02026,ST007,SKU0051,HUB-DEL,2022-02-24,2022-03-03,3,False,3
OL06231,ORD02026,ST007,SKU0003,HUB-BLR,2022-02-24,2022-03-03,5,False,5
OL06232,ORD02026,ST007,SKU0394,HUB-BOM,2022-02-24,2022-03-03,2,False,2
OL06233,ORD02027,ST014,SKU0120,HUB-BOM,2022-02-24,2022-03-03,4,False,4
OL06234,ORD02027,ST014,SKU0407,HUB-BLR,2022-02-24,2022-03-03,5,False,5
OL06235,ORD02027,ST014,SKU0185,HUB-BOM,2022-02-24,2022-03-03,2,False,2
OL06236,ORD02027,ST014,SKU0117,HUB-BOM,2022-02-24,2022-03-03,3,False,3
OL06237,ORD02028,ST018,SKU0215,HUB-DEL,2022-02-24,2022-03-02,3,False,3
OL06238,ORD02028,ST018,SKU0411,HUB-DEL,2022-02-24,2022-03-02,3,False,3
OL06239,ORD02028,ST018,SKU0015,HUB-BLR,2022-02-24,2022-03-02,5,False,5
OL06240,ORD02029,ST056,SKU0229,HUB-DEL,2022-02-24,2022-03-04,2,False,2
OL06241,ORD02029,ST056,SKU0379,HUB-BLR,2022-02-24,2022-03-04,3,False,3
OL06242,ORD02030,ST019,SKU0420,HUB-DEL,2022-02-24,2022-03-05,2,False,2
OL06243,ORD02031,ST035,SKU0492,HUB-DEL,2022-02-24,2022-02-28,2,False,2
OL06244,ORD02031,ST035,SKU0211,HUB-BLR,2022-02-24,2022-02-28,6,False,6
OL06245,ORD02031,ST035,SKU0209,HUB-DEL,2022-02-24,2022-02-28,2,False,2
OL06246,ORD02031,ST035,SKU0037,HUB-DEL,2022-02-24,2022-02-28,4,False,4
OL06247,ORD02031,ST035,SKU0382,HUB-BLR,2022-02-24,2022-02-28,4,False,4
OL06248,ORD02032,ST024,SKU0265,HUB-BLR,2022-02-24,2022-03-02,6,False,6
OL06249,ORD02033,ST024,SKU0481,HUB-DEL,2022-02-24,2022-03-06,8,False,8
OL06250,ORD02033,ST024,SKU0310,HUB-DEL,2022-02-24,2022-03-06,7,False,7
OL06251,ORD02033,ST024,SKU0078,HUB-BOM,2022-02-24,2022-03-06,4,False,4
OL06252,ORD02033,ST024,SKU0444,HUB-BLR,2022-02-24,2022-03-06,14,False,14
OL06253,ORD02033,ST024,SKU0355,HUB-BLR,2022-02-24,2022-03-06,9,False,9
OL06254,ORD02034,ST018,SKU0371,HUB-BLR,2022-02-25,2022-03-03,3,False,3
OL06255,ORD02035,ST002,SKU0315,HUB-DEL,2022-02-25,2022-03-05,5,False,5
OL06256,ORD02035,ST002,SKU0461,HUB-DEL,2022-02-25,2022-03-05,4,False,4
OL06257,ORD02036,ST022,SKU0028,HUB-DEL,2022-02-25,2022-03-06,3,False,3
OL06258,ORD02036,ST022,SKU0455,HUB-BOM,2022-02-25,2022-03-06,3,False,3
OL06259,ORD02036,ST022,SKU0300,HUB-DEL,2022-02-25,2022-03-06,1,False,1
OL06260,ORD02036,ST022,SKU0255,HUB-DEL,2022-02-25,2022-03-06,2,False,2
OL06261,ORD02036,ST022,SKU0432,HUB-BOM,2022-02-25,2022-03-06,2,False,2
OL06262,ORD02037,ST057,SKU0036,HUB-DEL,2022-02-25,2022-03-07,5,False,5
OL06263,ORD02037,ST057,SKU0072,HUB-DEL,2022-02-25,2022-03-07,4,False,4
OL06264,ORD02037,ST057,SKU0006,HUB-DEL,2022-02-25,2022-03-07,4,False,4
OL06265,ORD02037,ST057,SKU0334,HUB-BOM,2022-02-25,2022-03-07,4,False,4
OL06266,ORD02037,ST057,SKU0273,HUB-BOM,2022-02-25,2022-03-07,2,False,2
OL06267,ORD02038,ST051,SKU0062,HUB-DEL,2022-02-25,2022-03-05,5,False,5
OL06268,ORD02038,ST051,SKU0445,HUB-BOM,2022-02-25,2022-03-05,2,False,2
OL06269,ORD02038,ST051,SKU0139,HUB-BLR,2022-02-25,2022-03-05,10,False,10
OL06270,ORD02038,ST051,SKU0207,HUB-BOM,2022-02-25,2022-03-05,8,False,8
OL06271,ORD02039,ST031,SKU0231,HUB-BLR,2022-02-25,2022-03-07,7,False,7
OL06272,ORD02040,ST039,SKU0238,HUB-BLR,2022-02-25,2022-03-02,6,False,6
OL06273,ORD02040,ST039,SKU0111,HUB-DEL,2022-02-25,2022-03-02,4,False,4
OL06274,ORD02040,ST039,SKU0157,HUB-DEL,2022-02-25,2022-03-02,2,False,2
OL06275,ORD02040,ST039,SKU0338,HUB-BLR,2022-02-25,2022-03-02,9,False,9
OL06276,ORD02041,ST006,SKU0487,HUB-BLR,2022-02-25,2022-03-02,14,False,14
OL06277,ORD02041,ST006,SKU0194,HUB-BOM,2022-02-25,2022-03-02,7,False,7
OL06278,ORD02042,ST012,SKU0439,HUB-BLR,2022-02-25,2022-03-05,8,False,8
OL06279,ORD02042,ST012,SKU0134,HUB-BLR,2022-02-25,2022-03-05,7,False,7
OL06280,ORD02043,ST016,SKU0343,HUB-BOM,2022-02-25,2022-03-03,4,False,4
OL06281,ORD02043,ST016,SKU0473,HUB-BLR,2022-02-25,2022-03-03,5,False,5
OL06282,ORD02044,ST052,SKU0474,HUB-BLR,2022-02-25,2022-03-06,11,False,11
OL06283,ORD02044,ST052,SKU0436,HUB-DEL,2022-02-25,2022-03-06,2,False,2
OL06284,ORD02044,ST052,SKU0281,HUB-BOM,2022-02-25,2022-03-06,4,False,4
OL06285,ORD02044,ST052,SKU0153,HUB-BOM,2022-02-25,2022-03-06,7,False,7
OL06286,ORD02045,ST026,SKU0491,HUB-DEL,2022-02-25,2022-03-01,6,False,6
OL06287,ORD02045,ST026,SKU0371,HUB-BLR,2022-02-25,2022-03-01,9,False,9
OL06288,ORD02046,ST011,SKU0043,HUB-BOM,2022-02-25,2022-03-01,7,False,7
OL06289,ORD02047,ST018,SKU0254,HUB-BOM,2022-02-25,2022-03-02,1,False,1
OL06290,ORD02047,ST018,SKU0091,HUB-BOM,2022-02-25,2022-03-02,3,False,3
OL06291,ORD02047,ST018,SKU0413,HUB-BLR,2022-02-25,2022-03-02,6,False,6
OL06292,ORD02047,ST018,SKU0311,HUB-DEL,2022-02-25,2022-03-02,2,False,2
OL06293,ORD02047,ST018,SKU0213,HUB-BOM,2022-02-25,2022-03-02,4,False,4
OL06294,ORD02048,ST006,SKU0115,HUB-BLR,2022-02-25,2022-03-07,13,False,13
OL06295,ORD02049,ST047,SKU0278,HUB-DEL,2022-02-25,2022-03-04,7,False,7
OL06296,ORD02049,ST047,SKU0211,HUB-BLR,2022-02-25,2022-03-04,10,False,10
OL06297,ORD02049,ST047,SKU0341,HUB-BOM,2022-02-25,2022-03-04,5,False,5
OL06298,ORD02049,ST047,SKU0255,HUB-DEL,2022-02-25,2022-03-04,7,False,7
OL06299,ORD02049,ST047,SKU0194,HUB-BOM,2022-02-25,2022-03-04,6,False,6
OL06300,ORD02050,ST036,SKU0076,HUB-BLR,2022-02-25,2022-03-03,9,False,9
OL06301,ORD02051,ST032,SKU0138,HUB-DEL,2022-02-25,2022-03-05,3,False,3
OL06302,ORD02051,ST032,SKU0157,HUB-DEL,2022-02-25,2022-03-05,4,False,4
OL06303,ORD02051,ST032,SKU0442,HUB-BOM,2022-02-25,2022-03-05,5,False,5
OL06304,ORD02052,ST005,SKU0132,HUB-DEL,2022-02-25,2022-03-02,6,False,6
OL06305,ORD02052,ST005,SKU0123,HUB-BOM,2022-02-25,2022-03-02,6,False,6
OL06306,ORD02053,ST010,SKU0045,HUB-BLR,2022-02-25,2022-02-28,12,True,12
OL06307,ORD02053,ST010,SKU0385,HUB-BOM,2022-02-25,2022-02-28,7,True,7
OL06308,ORD02054,ST004,SKU0172,HUB-BOM,2022-02-25,2022-03-06,5,False,5
OL06309,ORD02054,ST004,SKU0087,HUB-BLR,2022-02-25,2022-03-06,11,False,11
OL06310,ORD02054,ST004,SKU0218,HUB-BLR,2022-02-25,2022-03-06,6,False,6
OL06311,ORD02054,ST004,SKU0359,HUB-BOM,2022-02-25,2022-03-06,8,False,8
OL06312,ORD02054,ST004,SKU0177,HUB-BLR,2022-02-25,2022-03-06,11,False,11
OL06313,ORD02055,ST015,SKU0205,HUB-BLR,2022-02-25,2022-03-06,4,False,4
OL06314,ORD02055,ST015,SKU0092,HUB-DEL,2022-02-25,2022-03-06,3,False,3
OL06315,ORD02056,ST007,SKU0013,HUB-BOM,2022-02-25,2022-03-05,2,False,2
OL06316,ORD02057,ST011,SKU0132,HUB-DEL,2022-02-25,2022-03-03,7,False,7
OL06317,ORD02057,ST011,SKU0167,HUB-DEL,2022-02-25,2022-03-03,4,False,4
OL06318,ORD02057,ST011,SKU0369,HUB-BOM,2022-02-25,2022-03-03,5,False,5
OL06319,ORD02057,ST011,SKU0149,HUB-BOM,2022-02-25,2022-03-03,8,False,8
OL06320,ORD02058,ST022,SKU0127,HUB-DEL,2022-02-25,2022-02-28,2,True,2
OL06321,ORD02058,ST022,SKU0095,HUB-BLR,2022-02-25,2022-02-28,3,True,3
OL06322,ORD02058,ST022,SKU0384,HUB-DEL,2022-02-25,2022-02-28,3,True,3
OL06323,ORD02058,ST022,SKU0035,HUB-BLR,2022-02-25,2022-02-28,5,True,5
OL06324,ORD02059,ST046,SKU0383,HUB-BOM,2022-02-25,2022-03-03,8,False,8
OL06325,ORD02060,ST055,SKU0280,HUB-DEL,2022-02-25,2022-03-07,6,False,6
OL06326,ORD02060,ST055,SKU0424,HUB-BLR,2022-02-25,2022-03-07,7,False,7
OL06327,ORD02060,ST055,SKU0315,HUB-DEL,2022-02-25,2022-03-07,2,False,2
OL06328,ORD02061,ST024,SKU0200,HUB-BLR,2022-02-25,2022-03-07,14,False,14
OL06329,ORD02061,ST024,SKU0495,HUB-BOM,2022-02-25,2022-03-07,8,False,8
OL06330,ORD02062,ST002,SKU0388,HUB-BLR,2022-02-25,2022-03-03,5,False,5
OL06331,ORD02062,ST002,SKU0353,HUB-BLR,2022-02-25,2022-03-03,7,False,7
OL06332,ORD02062,ST002,SKU0268,HUB-BOM,2022-02-25,2022-03-03,3,False,3
OL06333,ORD02062,ST002,SKU0392,HUB-DEL,2022-02-25,2022-03-03,7,False,7
OL06334,ORD02063,ST028,SKU0360,HUB-BLR,2022-02-25,2022-03-03,7,False,7
OL06335,ORD02063,ST028,SKU0426,HUB-BOM,2022-02-25,2022-03-03,8,False,8
OL06336,ORD02064,ST025,SKU0033,HUB-DEL,2022-02-25,2022-03-04,10,False,10
OL06337,ORD02064,ST025,SKU0051,HUB-DEL,2022-02-25,2022-03-04,3,False,3
OL06338,ORD02064,ST025,SKU0455,HUB-BOM,2022-02-25,2022-03-04,3,False,3
OL06339,ORD02064,ST025,SKU0110,HUB-BOM,2022-02-25,2022-03-04,2,False,2
OL06340,ORD02064,ST025,SKU0380,HUB-DEL,2022-02-25,2022-03-04,7,False,7
OL06341,ORD02065,ST039,SKU0374,HUB-BOM,2022-02-25,2022-03-01,2,False,2
OL06342,ORD02065,ST039,SKU0341,HUB-BOM,2022-02-25,2022-03-01,2,False,2
OL06343,ORD02065,ST039,SKU0447,HUB-DEL,2022-02-25,2022-03-01,2,False,2
OL06344,ORD02066,ST041,SKU0488,HUB-BLR,2022-02-25,2022-02-28,7,True,7
OL06345,ORD02066,ST041,SKU0319,HUB-DEL,2022-02-25,2022-02-28,1,True,1
OL06346,ORD02066,ST041,SKU0108,HUB-BOM,2022-02-25,2022-02-28,3,True,3
OL06347,ORD02067,ST027,SKU0131,HUB-BLR,2022-02-25,2022-03-06,13,False,13
OL06348,ORD02068,ST057,SKU0400,HUB-BOM,2022-02-25,2022-03-03,2,False,2
OL06349,ORD02068,ST057,SKU0053,HUB-DEL,2022-02-25,2022-03-03,3,False,3
OL06350,ORD02068,ST057,SKU0241,HUB-BLR,2022-02-25,2022-03-03,8,False,8
OL06351,ORD02068,ST057,SKU0278,HUB-DEL,2022-02-25,2022-03-03,2,False,2
OL06352,ORD02069,ST042,SKU0423,HUB-BLR,2022-02-25,2022-02-28,4,True,4
OL06353,ORD02069,ST042,SKU0453,HUB-DEL,2022-02-25,2022-02-28,2,True,2
OL06354,ORD02070,ST049,SKU0325,HUB-BOM,2022-02-25,2022-03-03,5,False,5
OL06355,ORD02070,ST049,SKU0484,HUB-BOM,2022-02-25,2022-03-03,4,False,4
OL06356,ORD02070,ST049,SKU0118,HUB-BOM,2022-02-25,2022-03-03,7,False,7
OL06357,ORD02071,ST026,SKU0453,HUB-DEL,2022-02-25,2022-02-28,4,True,4
OL06358,ORD02072,ST052,SKU0127,HUB-DEL,2022-02-25,2022-03-01,3,False,3
OL06359,ORD02073,ST048,SKU0116,HUB-BLR,2022-02-25,2022-03-03,6,False,6
OL06360,ORD02074,ST033,SKU0352,HUB-BOM,2022-02-25,2022-03-05,7,False,7
OL06361,ORD02074,ST033,SKU0287,HUB-DEL,2022-02-25,2022-03-05,3,False,3
OL06362,ORD02074,ST033,SKU0154,HUB-BOM,2022-02-25,2022-03-05,7,False,7
OL06363,ORD02075,ST019,SKU0341,HUB-BOM,2022-02-25,2022-03-02,3,False,3
OL06364,ORD02075,ST019,SKU0346,HUB-BLR,2022-02-25,2022-03-02,6,False,6
OL06365,ORD02076,ST009,SKU0130,HUB-BOM,2022-02-25,2022-03-02,3,False,3
OL06366,ORD02076,ST009,SKU0409,HUB-BOM,2022-02-25,2022-03-02,3,False,3
OL06367,ORD02076,ST009,SKU0059,HUB-BLR,2022-02-25,2022-03-02,17,False,17
OL06368,ORD02076,ST009,SKU0237,HUB-DEL,2022-02-25,2022-03-02,8,False,8
OL06369,ORD02077,ST038,SKU0316,HUB-BLR,2022-02-26,2022-03-06,4,False,4
OL06370,ORD02078,ST053,SKU0233,HUB-BLR,2022-02-26,2022-03-03,6,False,6
OL06371,ORD02078,ST053,SKU0254,HUB-BOM,2022-02-26,2022-03-03,6,False,6
OL06372,ORD02078,ST053,SKU0265,HUB-BLR,2022-02-26,2022-03-03,12,False,12
OL06373,ORD02079,ST052,SKU0126,HUB-BLR,2022-02-26,2022-03-06,9,False,9
OL06374,ORD02079,ST052,SKU0253,HUB-BOM,2022-02-26,2022-03-06,2,False,2
OL06375,ORD02080,ST049,SKU0500,HUB-BOM,2022-02-26,2022-03-07,9,False,9
OL06376,ORD02080,ST049,SKU0184,HUB-DEL,2022-02-26,2022-03-07,10,False,10
OL06377,ORD02080,ST049,SKU0302,HUB-DEL,2022-02-26,2022-03-07,10,False,10
OL06378,ORD02080,ST049,SKU0106,HUB-BLR,2022-02-26,2022-03-07,9,False,9
OL06379,ORD02080,ST049,SKU0350,HUB-DEL,2022-02-26,2022-03-07,5,False,5
OL06380,ORD02081,ST004,SKU0464,HUB-BOM,2022-02-26,2022-03-01,3,True,3
OL06381,ORD02082,ST049,SKU0374,HUB-BOM,2022-02-26,2022-03-01,6,True,6
OL06382,ORD02082,ST049,SKU0055,HUB-BLR,2022-02-26,2022-03-01,12,True,12
OL06383,ORD02083,ST043,SKU0376,HUB-DEL,2022-02-26,2022-03-02,2,False,2
OL06384,ORD02084,ST042,SKU0035,HUB-BLR,2022-02-26,2022-03-08,6,False,6
OL06385,ORD02085,ST017,SKU0400,HUB-BOM,2022-02-26,2022-03-01,2,True,2
OL06386,ORD02085,ST017,SKU0357,HUB-BLR,2022-02-26,2022-03-01,2,True,2
OL06387,ORD02085,ST017,SKU0143,HUB-DEL,2022-02-26,2022-03-01,2,True,2
OL06388,ORD02085,ST017,SKU0449,HUB-DEL,2022-02-26,2022-03-01,3,True,3
OL06389,ORD02085,ST017,SKU0499,HUB-BLR,2022-02-26,2022-03-01,6,True,6
OL06390,ORD02086,ST044,SKU0075,HUB-BLR,2022-02-26,2022-03-03,6,False,6
OL06391,ORD02086,ST044,SKU0166,HUB-BLR,2022-02-26,2022-03-03,5,False,5
OL06392,ORD02086,ST044,SKU0319,HUB-DEL,2022-02-26,2022-03-03,3,False,3
OL06393,ORD02087,ST034,SKU0363,HUB-BLR,2022-02-26,2022-03-07,15,False,15
OL06394,ORD02087,ST034,SKU0041,HUB-DEL,2022-02-26,2022-03-07,4,False,4
OL06395,ORD02087,ST034,SKU0479,HUB-BOM,2022-02-26,2022-03-07,9,False,9
OL06396,ORD02088,ST015,SKU0475,HUB-BOM,2022-02-26,2022-03-04,2,False,2
OL06397,ORD02089,ST026,SKU0159,HUB-BLR,2022-02-26,2022-03-01,9,True,9
OL06398,ORD02089,ST026,SKU0329,HUB-BLR,2022-02-26,2022-03-01,8,True,8
OL06399,ORD02089,ST026,SKU0036,HUB-DEL,2022-02-26,2022-03-01,3,True,3
OL06400,ORD02089,ST026,SKU0245,HUB-BLR,2022-02-26,2022-03-01,6,True,6
OL06401,ORD02090,ST048,SKU0262,HUB-DEL,2022-02-26,2022-03-07,8,False,8
OL06402,ORD02090,ST048,SKU0303,HUB-BLR,2022-02-26,2022-03-07,15,False,15
OL06403,ORD02090,ST048,SKU0034,HUB-BOM,2022-02-26,2022-03-07,6,False,6
OL06404,ORD02090,ST048,SKU0404,HUB-BOM,2022-02-26,2022-03-07,3,False,3
OL06405,ORD02091,ST022,SKU0336,HUB-DEL,2022-02-26,2022-03-05,2,False,2
OL06406,ORD02092,ST007,SKU0276,HUB-DEL,2022-02-26,2022-03-08,6,False,6
OL06407,ORD02093,ST005,SKU0201,HUB-DEL,2022-02-26,2022-03-03,6,False,6
OL06408,ORD02093,ST005,SKU0102,HUB-BOM,2022-02-26,2022-03-03,4,False,4
OL06409,ORD02093,ST005,SKU0474,HUB-BLR,2022-02-26,2022-03-03,5,False,5
OL06410,ORD02093,ST005,SKU0236,HUB-BLR,2022-02-26,2022-03-03,15,False,15
OL06411,ORD02093,ST005,SKU0254,HUB-BOM,2022-02-26,2022-03-03,5,False,5
OL06412,ORD02094,ST058,SKU0464,HUB-BOM,2022-02-26,2022-03-07,2,False,2
OL06413,ORD02094,ST058,SKU0318,HUB-BLR,2022-02-26,2022-03-07,4,False,4
OL06414,ORD02094,ST058,SKU0457,HUB-DEL,2022-02-26,2022-03-07,3,False,3
OL06415,ORD02094,ST058,SKU0157,HUB-DEL,2022-02-26,2022-03-07,3,False,3
OL06416,ORD02094,ST058,SKU0355,HUB-BLR,2022-02-26,2022-03-07,3,False,3
OL06417,ORD02095,ST048,SKU0368,HUB-BOM,2022-02-26,2022-03-03,8,False,8
OL06418,ORD02096,ST037,SKU0104,HUB-BLR,2022-02-26,2022-03-08,3,False,3
OL06419,ORD02097,ST050,SKU0259,HUB-DEL,2022-02-26,2022-03-04,7,False,7
OL06420,ORD02097,ST050,SKU0093,HUB-BLR,2022-02-26,2022-03-04,7,False,7
OL06421,ORD02097,ST050,SKU0069,HUB-DEL,2022-02-26,2022-03-04,7,False,7
OL06422,ORD02098,ST002,SKU0069,HUB-DEL,2022-02-26,2022-03-05,3,False,3
OL06423,ORD02098,ST002,SKU0078,HUB-BOM,2022-02-26,2022-03-05,6,False,6
OL06424,ORD02098,ST002,SKU0189,HUB-BOM,2022-02-26,2022-03-05,4,False,4
OL06425,ORD02098,ST002,SKU0384,HUB-DEL,2022-02-26,2022-03-05,9,False,9
OL06426,ORD02099,ST032,SKU0230,HUB-BLR,2022-02-26,2022-03-02,6,False,6
OL06427,ORD02099,ST032,SKU0234,HUB-DEL,2022-02-26,2022-03-02,4,False,4
OL06428,ORD02100,ST021,SKU0245,HUB-BLR,2022-02-26,2022-03-02,2,False,2
OL06429,ORD02101,ST014,SKU0043,HUB-BOM,2022-02-26,2022-03-07,1,False,1
OL06430,ORD02102,ST004,SKU0319,HUB-DEL,2022-02-26,2022-03-07,11,False,11
OL06431,ORD02102,ST004,SKU0481,HUB-DEL,2022-02-26,2022-03-07,4,False,4
OL06432,ORD02103,ST023,SKU0330,HUB-BLR,2022-02-26,2022-03-03,9,False,9
OL06433,ORD02103,ST023,SKU0328,HUB-DEL,2022-02-26,2022-03-03,11,False,11
OL06434,ORD02103,ST023,SKU0213,HUB-BOM,2022-02-26,2022-03-03,5,False,5
OL06435,ORD02104,ST059,SKU0298,HUB-BLR,2022-02-26,2022-03-08,6,False,6
OL06436,ORD02104,ST059,SKU0127,HUB-DEL,2022-02-26,2022-03-08,4,False,4
OL06437,ORD02104,ST059,SKU0300,HUB-DEL,2022-02-26,2022-03-08,4,False,4
OL06438,ORD02104,ST059,SKU0202,HUB-DEL,2022-02-26,2022-03-08,2,False,2
OL06439,ORD02105,ST033,SKU0096,HUB-DEL,2022-02-26,2022-03-02,4,False,4
OL06440,ORD02105,ST033,SKU0142,HUB-BLR,2022-02-26,2022-03-02,7,False,7
OL06441,ORD02105,ST033,SKU0290,HUB-DEL,2022-02-26,2022-03-02,6,False,6
OL06442,ORD02105,ST033,SKU0203,HUB-BOM,2022-02-26,2022-03-02,5,False,5
OL06443,ORD02106,ST027,SKU0047,HUB-DEL,2022-02-26,2022-03-07,3,False,3
OL06444,ORD02106,ST027,SKU0430,HUB-BOM,2022-02-26,2022-03-07,6,False,6
OL06445,ORD02107,ST059,SKU0157,HUB-DEL,2022-02-26,2022-03-06,5,False,5
OL06446,ORD02107,ST059,SKU0318,HUB-BLR,2022-02-26,2022-03-06,7,False,7
OL06447,ORD02107,ST059,SKU0262,HUB-DEL,2022-02-26,2022-03-06,6,False,6
