Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Timestamp,Arrival_Timestamp,Transportation_Cost
SL001350,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-24 18:00:00,2024-11-26 22:13:20.000000,17250.75
SL001351,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-11-24 18:00:00,2024-11-28 02:46:40.000000,31177.25
SL001352,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-24 18:00:00,2024-11-27 16:06:40.000000,22008.75
SL001353,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-11-24 18:00:00,2024-11-27 10:06:40.000000,22287.0
SL001354,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-25 18:00:00,2024-11-27 05:13:20.000000,17195.5
SL001355,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-11-25 18:00:00,2024-11-28 04:46:40.000000,30832.5
SL001356,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-25 18:00:00,2024-11-28 19:06:40.000000,21879.0
SL001357,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-11-25 18:00:00,2024-11-29 11:46:40.000000,31080.5
SL001358,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-26 18:00:00,2024-11-29 04:13:20.000000,17437.25
SL001359,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-11-26 18:00:00,2024-11-29 23:46:40.000000,31222.75
SL001360,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-26 18:00:00,2024-11-29 11:06:40.000000,21836.5
SL001361,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-11-26 18:00:00,2024-11-29 21:46:40.000000,31351.0
SL001362,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-27 18:00:00,2024-11-30 11:13:20.000000,17026.75
SL001363,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-11-27 18:00:00,2024-12-01 08:46:40.000000,30982.0
SL001364,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-11-27 18:00:00,2024-11-29 19:06:40.000000,22348.0
SL001365,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-11-28 18:00:00,2024-12-01 16:13:20.000000,17148.5
SL001366,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-28 18:00:00,2024-11-30 19:06:40.000000,21924.5
SL001367,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-11-28 18:00:00,2024-12-01 09:46:40.000000,31232.0
SL001368,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-11-28 18:00:00,2024-12-01 09:06:40.000000,21987.25
SL001369,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-29 18:00:00,2024-12-01 02:13:20.000000,17714.0
SL001370,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-11-29 18:00:00,2024-12-03 05:46:40.000000,31091.5
SL001371,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-29 18:00:00,2024-12-01 09:06:40.000000,21975.5
SL001372,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-11-29 18:00:00,2024-12-02 19:46:40.000000,31231.25
SL001373,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-11-30 18:00:00,2024-12-01 23:13:20.000000,17104.5
SL001374,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-11-30 18:00:00,2024-12-03 20:46:40.000000,30993.95
SL001375,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-11-30 18:00:00,2024-12-03 17:06:40.000000,22024.0
SL001376,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-11-30 18:00:00,2024-12-02 20:06:40.000000,22693.5
SL001377,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-01 18:00:00,2024-12-04 22:46:40.000000,31103.3
SL001378,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-01 18:00:00,2024-12-03 10:13:20.000000,17152.5
SL001379,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-01 18:00:00,2024-12-03 23:06:40.000000,21839.5
SL001380,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-01 18:00:00,2024-12-04 21:46:40.000000,30992.5
SL001381,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-02 18:00:00,2024-12-05 15:13:20.000000,17020.0
SL001382,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-02 18:00:00,2024-12-06 09:46:40.000000,30993.5
SL001383,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-02 18:00:00,2024-12-04 02:13:20.000000,17056.7
SL001384,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-02 18:00:00,2024-12-06 12:46:40.000000,30913.0
SL001385,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-03 18:00:00,2024-12-05 20:13:20.000000,17201.6
SL001386,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-03 18:00:00,2024-12-07 02:46:40.000000,31361.6
SL001387,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-03 18:00:00,2024-12-05 18:13:20.000000,17026.0
SL001388,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-03 18:00:00,2024-12-06 11:06:40.000000,21927.0
SL001389,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-04 18:00:00,2024-12-06 07:13:20.000000,17429.75
SL001390,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-04 18:00:00,2024-12-08 09:46:40.000000,31161.5
SL001391,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-04 18:00:00,2024-12-07 06:06:40.000000,21897.0
SL001392,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-04 18:00:00,2024-12-07 14:46:40.000000,30927.75
SL001393,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-04 18:00:00,2024-12-07 06:06:40.000000,22152.0
SL001394,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-05 18:00:00,2024-12-07 13:13:20.000000,17102.0
SL001395,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-05 18:00:00,2024-12-08 14:46:40.000000,30897.8
SL001396,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-05 18:00:00,2024-12-08 20:06:40.000000,21857.5
SL001397,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-05 18:00:00,2024-12-09 16:46:40.000000,31082.5
SL001398,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-06 18:00:00,2024-12-10 12:46:40.000000,30847.25
SL001399,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-06 18:00:00,2024-12-09 15:06:40.000000,22156.75
SL001400,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-06 18:00:00,2024-12-09 09:46:40.000000,31165.0
SL001401,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-06 18:00:00,2024-12-09 01:06:40.000000,22183.0
SL001402,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-07 18:00:00,2024-12-09 08:13:20.000000,17710.25
SL001403,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-07 18:00:00,2024-12-10 23:46:40.000000,30842.5
SL001404,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-07 18:00:00,2024-12-09 23:13:20.000000,17130.0
SL001405,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-07 18:00:00,2024-12-11 17:46:40.000000,31494.0
SL001406,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-08 18:00:00,2024-12-11 08:46:40.000000,31926.5
SL001407,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-09 18:00:00,2024-12-11 04:13:20.000000,17044.0
SL001408,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-09 18:00:00,2024-12-13 04:46:40.000000,31403.75
SL001409,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-09 18:00:00,2024-12-12 13:06:40.000000,21991.0
SL001410,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-09 18:00:00,2024-12-12 04:06:40.000000,22552.25
SL001411,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-10 18:00:00,2024-12-14 10:46:40.000000,31009.55
SL001412,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-10 18:00:00,2024-12-12 00:13:20.000000,17127.75
SL001413,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-10 18:00:00,2024-12-12 11:06:40.000000,21937.75
SL001414,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-10 18:00:00,2024-12-13 04:06:40.000000,21885.0
SL001415,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-11 18:00:00,2024-12-14 08:13:20.000000,17368.0
SL001416,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-11 18:00:00,2024-12-14 16:46:40.000000,30969.2
SL001417,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-11 18:00:00,2024-12-14 10:06:40.000000,21898.0
SL001418,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-11 18:00:00,2024-12-14 10:06:40.000000,22054.25
SL001419,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-12 18:00:00,2024-12-15 09:13:20.000000,17505.25
SL001420,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-12 18:00:00,2024-12-16 06:46:40.000000,31202.0
SL001421,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-12 18:00:00,2024-12-15 12:13:20.000000,17133.5
SL001422,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-12 18:00:00,2024-12-14 20:06:40.000000,21920.0
SL001423,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-12 18:00:00,2024-12-14 23:46:40.000000,30941.25
SL001424,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-12 18:00:00,2024-12-14 19:06:40.000000,22420.0
SL001425,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-13 18:00:00,2024-12-15 07:06:40.000000,21862.0
SL001426,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-13 18:00:00,2024-12-15 16:06:40.000000,21962.0
SL001427,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-14 18:00:00,2024-12-17 06:13:20.000000,17633.75
SL001428,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-14 18:00:00,2024-12-17 20:46:40.000000,30985.1
SL001429,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-14 18:00:00,2024-12-16 11:13:20.000000,17100.0
SL001430,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-14 18:00:00,2024-12-16 17:06:40.000000,22104.75
SL001431,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-14 18:00:00,2024-12-18 04:46:40.000000,31062.2
SL001432,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-14 18:00:00,2024-12-16 18:06:40.000000,22068.25
SL001433,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-15 18:00:00,2024-12-18 04:13:20.000000,17569.25
SL001434,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-15 18:00:00,2024-12-18 23:46:40.000000,31218.2
SL001435,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-15 18:00:00,2024-12-18 10:06:40.000000,22040.0
SL001436,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-15 18:00:00,2024-12-19 12:46:40.000000,30894.5
SL001437,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-15 18:00:00,2024-12-18 18:06:40.000000,22092.0
SL001438,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-16 18:00:00,2024-12-19 15:13:20.000000,17055.25
SL001439,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-16 18:00:00,2024-12-19 13:46:40.000000,30922.75
SL001440,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-16 18:00:00,2024-12-18 14:13:20.000000,17064.5
SL001441,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-16 18:00:00,2024-12-19 03:06:40.000000,21828.25
SL001442,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-16 18:00:00,2024-12-18 11:06:40.000000,21908.0
SL001443,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-17 18:00:00,2024-12-20 14:13:20.000000,17161.25
SL001444,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-17 18:00:00,2024-12-20 22:46:40.000000,30911.25
SL001445,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-17 18:00:00,2024-12-19 01:13:20.000000,17131.0
SL001446,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-17 18:00:00,2024-12-19 17:06:40.000000,21843.8
SL001447,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-17 18:00:00,2024-12-20 19:46:40.000000,31043.0
SL001448,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-18 18:00:00,2024-12-20 06:13:20.000000,17796.0
SL001449,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-18 18:00:00,2024-12-21 07:13:20.000000,17035.5
SL001450,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-18 18:00:00,2024-12-21 06:06:40.000000,21885.25
SL001451,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-18 18:00:00,2024-12-21 18:46:40.000000,31167.0
SL001452,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-18 18:00:00,2024-12-21 10:06:40.000000,21942.25
SL001453,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-19 18:00:00,2024-12-21 04:13:20.000000,17019.0
SL001454,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-19 18:00:00,2024-12-22 14:46:40.000000,31050.25
SL001455,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-19 18:00:00,2024-12-20 22:13:20.000000,17013.25
SL001456,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-19 18:00:00,2024-12-22 17:06:40.000000,21891.5
SL001457,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-19 18:00:00,2024-12-22 12:06:40.000000,21880.0
SL001458,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-20 18:00:00,2024-12-23 11:46:40.000000,30888.0
SL001459,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-20 18:00:00,2024-12-21 22:13:20.000000,17078.0
SL001460,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-20 18:00:00,2024-12-23 17:06:40.000000,21991.0
SL001461,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-20 18:00:00,2024-12-24 11:46:40.000000,31050.25
SL001462,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-20 18:00:00,2024-12-23 13:06:40.000000,22357.75
SL001463,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-21 18:00:00,2024-12-23 06:13:20.000000,17194.0
SL001464,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-21 18:00:00,2024-12-23 23:46:40.000000,30969.75
SL001465,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-21 18:00:00,2024-12-24 23:06:40.000000,21915.0
SL001466,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-21 18:00:00,2024-12-24 12:06:40.000000,22176.0
SL001467,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-22 18:00:00,2024-12-24 12:13:20.000000,17209.25
SL001468,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-22 18:00:00,2024-12-26 10:46:40.000000,30845.5
SL001469,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-22 18:00:00,2024-12-24 17:06:40.000000,21859.4
SL001470,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-22 18:00:00,2024-12-26 05:46:40.000000,30880.0
SL001471,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-22 18:00:00,2024-12-25 13:06:40.000000,22179.5
SL001472,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-23 18:00:00,2024-12-27 05:46:40.000000,30995.5
SL001473,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-23 18:00:00,2024-12-26 12:06:40.000000,21972.5
SL001474,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-23 18:00:00,2024-12-25 14:06:40.000000,22035.0
SL001475,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-24 18:00:00,2024-12-26 05:13:20.000000,17386.1
SL001476,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-24 18:00:00,2024-12-28 07:46:40.000000,30974.0
SL001477,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-24 18:00:00,2024-12-26 16:13:20.000000,17031.5
SL001478,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-24 18:00:00,2024-12-26 15:06:40.000000,21848.0
SL001479,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-24 18:00:00,2024-12-27 19:46:40.000000,31631.5
SL001480,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-24 18:00:00,2024-12-26 15:06:40.000000,21878.75
SL001481,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-25 18:00:00,2024-12-29 05:46:40.000000,31258.75
SL001482,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-25 18:00:00,2024-12-28 15:13:20.000000,17032.75
SL001483,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-25 18:00:00,2024-12-28 15:06:40.000000,21862.0
SL001484,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-25 18:00:00,2024-12-28 23:46:40.000000,31012.5
SL001485,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-25 18:00:00,2024-12-27 19:06:40.000000,22199.0
SL001486,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-26 18:00:00,2024-12-27 22:13:20.000000,17122.5
SL001487,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-26 18:00:00,2024-12-30 13:46:40.000000,30819.25
SL001488,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-26 18:00:00,2024-12-28 01:13:20.000000,17099.0
SL001489,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-26 18:00:00,2024-12-28 07:06:40.000000,21854.75
SL001490,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-26 18:00:00,2024-12-30 03:46:40.000000,31303.5
SL001491,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-26 18:00:00,2024-12-28 12:06:40.000000,21975.5
SL001492,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-27 18:00:00,2024-12-29 07:13:20.000000,17150.5
SL001493,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-27 18:00:00,2024-12-29 02:13:20.000000,17027.6
SL001494,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-27 18:00:00,2024-12-30 02:46:40.000000,31478.0
SL001495,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-27 18:00:00,2024-12-29 16:06:40.000000,22651.25
SL001496,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-28 18:00:00,2024-12-31 16:46:40.000000,30959.6
SL001497,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-28 18:00:00,2024-12-31 08:46:40.000000,31208.75
SL001498,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-29 18:00:00,2025-01-01 11:46:40.000000,31047.5
SL001499,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-29 18:00:00,2024-12-31 16:13:20.000000,17229.75
SL001500,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2024-12-29 18:00:00,2025-01-01 01:06:40.000000,21815.75
SL001501,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-30 18:00:00,2025-01-02 05:13:20.000000,17090.25
SL001502,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-30 18:00:00,2025-01-02 12:46:40.000000,30970.5
SL001503,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2024-12-31 18:00:00,2025-01-02 01:13:20.000000,17176.25
SL001504,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2024-12-31 18:00:00,2025-01-03 21:46:40.000000,30914.75
SL001505,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2024-12-31 18:00:00,2025-01-03 16:13:20.000000,17073.5
SL001506,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2024-12-31 18:00:00,2025-01-04 05:46:40.000000,31371.5
SL001507,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2024-12-31 18:00:00,2025-01-04 01:06:40.000000,22123.0
SL001508,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-01 18:00:00,2025-01-05 03:46:40.000000,30809.0
SL001509,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-01 18:00:00,2025-01-04 13:06:40.000000,22299.5
SL001510,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-01 18:00:00,2025-01-03 13:06:40.000000,22095.5
SL001511,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-02 18:00:00,2025-01-05 13:13:20.000000,17155.75
SL001512,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-02 18:00:00,2025-01-06 02:46:40.000000,31051.55
SL001513,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-02 18:00:00,2025-01-04 05:13:20.000000,17154.35
SL001514,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-02 18:00:00,2025-01-05 20:06:40.000000,22176.75
SL001515,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-03 18:00:00,2025-01-07 12:46:40.000000,31016.6
SL001516,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-03 18:00:00,2025-01-06 23:06:40.000000,21902.0
SL001517,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-04 18:00:00,2025-01-07 04:13:20.000000,17055.2
SL001518,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-04 18:00:00,2025-01-07 05:46:40.000000,30969.05
SL001519,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-04 18:00:00,2025-01-07 07:06:40.000000,22049.0
SL001520,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-04 18:00:00,2025-01-07 22:46:40.000000,31004.75
SL001521,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-04 18:00:00,2025-01-07 22:06:40.000000,22115.5
SL001522,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-05 18:00:00,2025-01-08 01:13:20.000000,17005.25
SL001523,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-05 18:00:00,2025-01-08 21:46:40.000000,30946.25
SL001524,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-05 18:00:00,2025-01-08 08:06:40.000000,22052.5
SL001525,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-05 18:00:00,2025-01-09 00:46:40.000000,31075.0
SL001526,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-06 18:00:00,2025-01-09 03:13:20.000000,17083.25
SL001527,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-06 18:00:00,2025-01-10 01:46:40.000000,31118.25
SL001528,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-06 18:00:00,2025-01-09 01:06:40.000000,21940.0
SL001529,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-06 18:00:00,2025-01-08 09:06:40.000000,22019.5
SL001530,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-07 18:00:00,2025-01-10 12:13:20.000000,17037.5
SL001531,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-07 18:00:00,2025-01-11 14:46:40.000000,31109.25
SL001532,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-07 18:00:00,2025-01-09 22:13:20.000000,17041.4
SL001533,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-07 18:00:00,2025-01-10 16:06:40.000000,21873.5
SL001534,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-07 18:00:00,2025-01-10 14:46:40.000000,30859.25
SL001535,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-07 18:00:00,2025-01-09 19:06:40.000000,21888.75
SL001536,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-08 18:00:00,2025-01-10 16:13:20.000000,17056.7
SL001537,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-08 18:00:00,2025-01-11 16:46:40.000000,30884.0
SL001538,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-08 18:00:00,2025-01-10 08:06:40.000000,21836.0
SL001539,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-09 18:00:00,2025-01-12 00:46:40.000000,31037.75
SL001540,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-09 18:00:00,2025-01-12 13:13:20.000000,17058.5
SL001541,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-09 18:00:00,2025-01-12 06:06:40.000000,21952.75
SL001542,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-09 18:00:00,2025-01-12 08:46:40.000000,30887.75
SL001543,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-10 18:00:00,2025-01-13 09:46:40.000000,30891.0
SL001544,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-10 18:00:00,2025-01-12 16:13:20.000000,17108.25
SL001545,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-10 18:00:00,2025-01-12 15:06:40.000000,21891.5
SL001546,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-10 18:00:00,2025-01-13 23:46:40.000000,30871.25
SL001547,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-10 18:00:00,2025-01-13 06:06:40.000000,21816.25
SL001548,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-11 18:00:00,2025-01-13 10:13:20.000000,17498.45
SL001549,Inter-Hub,FTL,HUB-BLR,HUB-DEL,2025-01-11 18:00:00,2025-01-15 04:46:40.000000,30829.5
SL001550,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-11 18:00:00,2025-01-14 13:13:20.000000,17165.0
SL001551,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-12 18:00:00,2025-01-14 19:06:40.000000,21965.0
SL001552,Inter-Hub,FTL,HUB-DEL,HUB-BLR,2025-01-12 18:00:00,2025-01-15 10:46:40.000000,30895.0
SL001553,Inter-Hub,FTL,HUB-DEL,HUB-BOM,2025-01-12 18:00:00,2025-01-14 15:06:40.000000,22086.0
SL001554,Inter-Hub,FTL,HUB-BLR,HUB-BOM,2025-01-13 18:00:00,2025-01-15 03:13:20.000000,17031.0
SL001555,Inter-Hub,FTL,HUB-BOM,HUB-BLR,2025-01-13 18:00:00,2025-01-16 11:13:20.000000,17089.0
SL001556,Inter-Hub,FTL,HUB-BOM,HUB-DEL,2025-01-13 18:00:00,2025-01-15 11:06:40.000000,22202.25
